"","X","value","date","station","datatype","day","hour"
"481","2016-07-29 15:00:00",71,2016-07-29 11:00:00,"KBHB","Forecast",2016-07-29,11
"482","2016-07-29 16:00:00",73,2016-07-29 12:00:00,"KBHB","Forecast",2016-07-29,12
"483","2016-07-29 17:00:00",74,2016-07-29 13:00:00,"KBHB","Forecast",2016-07-29,13
"484","2016-07-29 18:00:00",75,2016-07-29 14:00:00,"KBHB","Forecast",2016-07-29,14
"485","2016-07-29 19:00:00",75,2016-07-29 15:00:00,"KBHB","Forecast",2016-07-29,15
"486","2016-07-29 20:00:00",74,2016-07-29 16:00:00,"KBHB","Forecast",2016-07-29,16
"487","2016-07-29 21:00:00",75,2016-07-29 17:00:00,"KBHB","Forecast",2016-07-29,17
"488","2016-07-29 22:00:00",72,2016-07-29 18:00:00,"KBHB","Forecast",2016-07-29,18
"489","2016-07-29 23:00:00",71,2016-07-29 19:00:00,"KBHB","Forecast",2016-07-29,19
"490","2016-07-30 00:00:00",69,2016-07-29 20:00:00,"KBHB","Forecast",2016-07-29,20
"491","2016-07-30 01:00:00",68,2016-07-29 21:00:00,"KBHB","Forecast",2016-07-29,21
"492","2016-07-30 02:00:00",67,2016-07-29 22:00:00,"KBHB","Forecast",2016-07-29,22
"493","2016-07-30 03:00:00",66,2016-07-29 23:00:00,"KBHB","Forecast",2016-07-29,23
"494","2016-07-30 04:00:00",65,2016-07-30 00:00:00,"KBHB","Forecast",2016-07-30,0
"495","2016-07-30 05:00:00",64,2016-07-30 01:00:00,"KBHB","Forecast",2016-07-30,1
"496","2016-07-30 06:00:00",64,2016-07-30 02:00:00,"KBHB","Forecast",2016-07-30,2
"497","2016-07-30 07:00:00",63,2016-07-30 03:00:00,"KBHB","Forecast",2016-07-30,3
"498","2016-07-30 08:00:00",63,2016-07-30 04:00:00,"KBHB","Forecast",2016-07-30,4
"499","2016-07-30 09:00:00",62,2016-07-30 05:00:00,"KBHB","Forecast",2016-07-30,5
"500","2016-07-30 10:00:00",62,2016-07-30 06:00:00,"KBHB","Forecast",2016-07-30,6
"501","2016-07-30 11:00:00",65,2016-07-30 07:00:00,"KBHB","Forecast",2016-07-30,7
"502","2016-07-30 12:00:00",68,2016-07-30 08:00:00,"KBHB","Forecast",2016-07-30,8
"503","2016-07-30 13:00:00",70,2016-07-30 09:00:00,"KBHB","Forecast",2016-07-30,9
"504","2016-07-30 14:00:00",73,2016-07-30 10:00:00,"KBHB","Forecast",2016-07-30,10
"505","2016-07-30 15:00:00",75,2016-07-30 11:00:00,"KBHB","Forecast",2016-07-30,11
"506","2016-07-30 16:00:00",77,2016-07-30 12:00:00,"KBHB","Forecast",2016-07-30,12
"507","2016-07-30 17:00:00",79,2016-07-30 13:00:00,"KBHB","Forecast",2016-07-30,13
"508","2016-07-30 18:00:00",80,2016-07-30 14:00:00,"KBHB","Forecast",2016-07-30,14
"509","2016-07-30 19:00:00",79,2016-07-30 15:00:00,"KBHB","Forecast",2016-07-30,15
"510","2016-07-30 20:00:00",78,2016-07-30 16:00:00,"KBHB","Forecast",2016-07-30,16
"511","2016-07-30 21:00:00",78,2016-07-30 17:00:00,"KBHB","Forecast",2016-07-30,17
"512","2016-07-30 22:00:00",76,2016-07-30 18:00:00,"KBHB","Forecast",2016-07-30,18
"513","2016-07-30 23:00:00",74,2016-07-30 19:00:00,"KBHB","Forecast",2016-07-30,19
"514","2016-07-31 00:00:00",71,2016-07-30 20:00:00,"KBHB","Forecast",2016-07-30,20
"515","2016-07-31 01:00:00",69,2016-07-30 21:00:00,"KBHB","Forecast",2016-07-30,21
"516","2016-07-31 02:00:00",68,2016-07-30 22:00:00,"KBHB","Forecast",2016-07-30,22
"517","2016-07-31 03:00:00",66,2016-07-30 23:00:00,"KBHB","Forecast",2016-07-30,23
"518","2016-07-31 04:00:00",65,2016-07-31 00:00:00,"KBHB","Forecast",2016-07-31,0
"519","2016-07-31 05:00:00",64,2016-07-31 01:00:00,"KBHB","Forecast",2016-07-31,1
"520","2016-07-31 06:00:00",63,2016-07-31 02:00:00,"KBHB","Forecast",2016-07-31,2
"521","2016-07-31 07:00:00",62,2016-07-31 03:00:00,"KBHB","Forecast",2016-07-31,3
"522","2016-07-31 08:00:00",61,2016-07-31 04:00:00,"KBHB","Forecast",2016-07-31,4
"523","2016-07-31 09:00:00",61,2016-07-31 05:00:00,"KBHB","Forecast",2016-07-31,5
"524","2016-07-31 10:00:00",61,2016-07-31 06:00:00,"KBHB","Forecast",2016-07-31,6
"525","2016-07-31 11:00:00",65,2016-07-31 07:00:00,"KBHB","Forecast",2016-07-31,7
"526","2016-07-31 12:00:00",68,2016-07-31 08:00:00,"KBHB","Forecast",2016-07-31,8
"527","2016-07-31 13:00:00",70,2016-07-31 09:00:00,"KBHB","Forecast",2016-07-31,9
"528","2016-07-31 14:00:00",72,2016-07-31 10:00:00,"KBHB","Forecast",2016-07-31,10
"529","2016-07-31 15:00:00",73,2016-07-31 11:00:00,"KBHB","Forecast",2016-07-31,11
"530","2016-07-31 16:00:00",74,2016-07-31 12:00:00,"KBHB","Forecast",2016-07-31,12
"531","2016-07-31 17:00:00",75,2016-07-31 13:00:00,"KBHB","Forecast",2016-07-31,13
"532","2016-07-31 18:00:00",75,2016-07-31 14:00:00,"KBHB","Forecast",2016-07-31,14
"533","2016-07-31 19:00:00",75,2016-07-31 15:00:00,"KBHB","Forecast",2016-07-31,15
"534","2016-07-31 20:00:00",74,2016-07-31 16:00:00,"KBHB","Forecast",2016-07-31,16
"535","2016-07-31 21:00:00",74,2016-07-31 17:00:00,"KBHB","Forecast",2016-07-31,17
"536","2016-07-31 22:00:00",72,2016-07-31 18:00:00,"KBHB","Forecast",2016-07-31,18
"537","2016-07-31 23:00:00",71,2016-07-31 19:00:00,"KBHB","Forecast",2016-07-31,19
"538","2016-08-01 00:00:00",68,2016-07-31 20:00:00,"KBHB","Forecast",2016-07-31,20
"539","2016-08-01 01:00:00",66,2016-07-31 21:00:00,"KBHB","Forecast",2016-07-31,21
"540","2016-08-01 02:00:00",64,2016-07-31 22:00:00,"KBHB","Forecast",2016-07-31,22
"541","2016-08-01 03:00:00",63,2016-07-31 23:00:00,"KBHB","Forecast",2016-07-31,23
"542","2016-08-01 04:00:00",62,2016-08-01 00:00:00,"KBHB","Forecast",2016-08-01,0
"543","2016-08-01 05:00:00",62,2016-08-01 01:00:00,"KBHB","Forecast",2016-08-01,1
"544","2016-08-01 06:00:00",61,2016-08-01 02:00:00,"KBHB","Forecast",2016-08-01,2
"545","2016-08-01 07:00:00",61,2016-08-01 03:00:00,"KBHB","Forecast",2016-08-01,3
"546","2016-08-01 08:00:00",61,2016-08-01 04:00:00,"KBHB","Forecast",2016-08-01,4
"547","2016-08-01 09:00:00",60,2016-08-01 05:00:00,"KBHB","Forecast",2016-08-01,5
"548","2016-08-01 10:00:00",61,2016-08-01 06:00:00,"KBHB","Forecast",2016-08-01,6
"549","2016-08-01 11:00:00",63,2016-08-01 07:00:00,"KBHB","Forecast",2016-08-01,7
"550","2016-08-01 12:00:00",65,2016-08-01 08:00:00,"KBHB","Forecast",2016-08-01,8
"551","2016-08-01 13:00:00",67,2016-08-01 09:00:00,"KBHB","Forecast",2016-08-01,9
"552","2016-08-01 14:00:00",69,2016-08-01 10:00:00,"KBHB","Forecast",2016-08-01,10
"553","2016-08-01 15:00:00",71,2016-08-01 11:00:00,"KBHB","Forecast",2016-08-01,11
"554","2016-08-01 16:00:00",71,2016-08-01 12:00:00,"KBHB","Forecast",2016-08-01,12
"555","2016-08-01 17:00:00",71,2016-08-01 13:00:00,"KBHB","Forecast",2016-08-01,13
"556","2016-08-01 18:00:00",71,2016-08-01 14:00:00,"KBHB","Forecast",2016-08-01,14
"557","2016-08-01 19:00:00",70,2016-08-01 15:00:00,"KBHB","Forecast",2016-08-01,15
"558","2016-08-01 20:00:00",69,2016-08-01 16:00:00,"KBHB","Forecast",2016-08-01,16
"559","2016-08-01 21:00:00",69,2016-08-01 17:00:00,"KBHB","Forecast",2016-08-01,17
"560","2016-08-01 22:00:00",68,2016-08-01 18:00:00,"KBHB","Forecast",2016-08-01,18
"561","2016-08-01 23:00:00",68,2016-08-01 19:00:00,"KBHB","Forecast",2016-08-01,19
"562","2016-08-02 00:00:00",66,2016-08-01 20:00:00,"KBHB","Forecast",2016-08-01,20
"563","2016-08-02 01:00:00",65,2016-08-01 21:00:00,"KBHB","Forecast",2016-08-01,21
"564","2016-08-02 02:00:00",64,2016-08-01 22:00:00,"KBHB","Forecast",2016-08-01,22
"565","2016-08-02 03:00:00",62,2016-08-01 23:00:00,"KBHB","Forecast",2016-08-01,23
"566","2016-08-02 04:00:00",62,2016-08-02 00:00:00,"KBHB","Forecast",2016-08-02,0
"567","2016-08-02 05:00:00",61,2016-08-02 01:00:00,"KBHB","Forecast",2016-08-02,1
"568","2016-08-02 06:00:00",61,2016-08-02 02:00:00,"KBHB","Forecast",2016-08-02,2
"569","2016-08-02 07:00:00",61,2016-08-02 03:00:00,"KBHB","Forecast",2016-08-02,3
"570","2016-08-02 08:00:00",61,2016-08-02 04:00:00,"KBHB","Forecast",2016-08-02,4
"571","2016-08-02 09:00:00",60,2016-08-02 05:00:00,"KBHB","Forecast",2016-08-02,5
"572","2016-08-02 10:00:00",61,2016-08-02 06:00:00,"KBHB","Forecast",2016-08-02,6
"573","2016-08-02 11:00:00",63,2016-08-02 07:00:00,"KBHB","Forecast",2016-08-02,7
"574","2016-08-02 12:00:00",65,2016-08-02 08:00:00,"KBHB","Forecast",2016-08-02,8
"575","2016-08-02 13:00:00",66,2016-08-02 09:00:00,"KBHB","Forecast",2016-08-02,9
"576","2016-08-02 14:00:00",68,2016-08-02 10:00:00,"KBHB","Forecast",2016-08-02,10
"577","2016-08-02 15:00:00",70,2016-08-02 11:00:00,"KBHB","Forecast",2016-08-02,11
"578","2016-08-02 16:00:00",72,2016-08-02 12:00:00,"KBHB","Forecast",2016-08-02,12
"579","2016-08-02 17:00:00",73,2016-08-02 13:00:00,"KBHB","Forecast",2016-08-02,13
"580","2016-08-02 18:00:00",73,2016-08-02 14:00:00,"KBHB","Forecast",2016-08-02,14
"581","2016-08-02 19:00:00",73,2016-08-02 15:00:00,"KBHB","Forecast",2016-08-02,15
"582","2016-08-02 20:00:00",73,2016-08-02 16:00:00,"KBHB","Forecast",2016-08-02,16
"583","2016-08-02 21:00:00",72,2016-08-02 17:00:00,"KBHB","Forecast",2016-08-02,17
"584","2016-08-02 22:00:00",70,2016-08-02 18:00:00,"KBHB","Forecast",2016-08-02,18
"585","2016-08-02 23:00:00",68,2016-08-02 19:00:00,"KBHB","Forecast",2016-08-02,19
"586","2016-08-03 00:00:00",66,2016-08-02 20:00:00,"KBHB","Forecast",2016-08-02,20
"587","2016-08-03 01:00:00",64,2016-08-02 21:00:00,"KBHB","Forecast",2016-08-02,21
"588","2016-08-03 02:00:00",63,2016-08-02 22:00:00,"KBHB","Forecast",2016-08-02,22
"589","2016-08-03 03:00:00",62,2016-08-02 23:00:00,"KBHB","Forecast",2016-08-02,23
"590","2016-08-03 04:00:00",61,2016-08-03 00:00:00,"KBHB","Forecast",2016-08-03,0
"591","2016-08-03 05:00:00",61,2016-08-03 01:00:00,"KBHB","Forecast",2016-08-03,1
"592","2016-08-03 06:00:00",60,2016-08-03 02:00:00,"KBHB","Forecast",2016-08-03,2
"593","2016-08-03 07:00:00",60,2016-08-03 03:00:00,"KBHB","Forecast",2016-08-03,3
"594","2016-08-03 08:00:00",60,2016-08-03 04:00:00,"KBHB","Forecast",2016-08-03,4
"595","2016-08-03 09:00:00",59,2016-08-03 05:00:00,"KBHB","Forecast",2016-08-03,5
"596","2016-08-03 10:00:00",60,2016-08-03 06:00:00,"KBHB","Forecast",2016-08-03,6
"597","2016-08-03 11:00:00",63,2016-08-03 07:00:00,"KBHB","Forecast",2016-08-03,7
"598","2016-08-03 12:00:00",66,2016-08-03 08:00:00,"KBHB","Forecast",2016-08-03,8
"599","2016-08-03 13:00:00",68,2016-08-03 09:00:00,"KBHB","Forecast",2016-08-03,9
"600","2016-08-03 14:00:00",71,2016-08-03 10:00:00,"KBHB","Forecast",2016-08-03,10
"601","2016-08-03 15:00:00",74,2016-08-03 11:00:00,"KBHB","Forecast",2016-08-03,11
"602","2016-08-03 16:00:00",75,2016-08-03 12:00:00,"KBHB","Forecast",2016-08-03,12
"603","2016-08-03 17:00:00",76,2016-08-03 13:00:00,"KBHB","Forecast",2016-08-03,13
"604","2016-08-03 18:00:00",76,2016-08-03 14:00:00,"KBHB","Forecast",2016-08-03,14
"605","2016-08-03 19:00:00",76,2016-08-03 15:00:00,"KBHB","Forecast",2016-08-03,15
"606","2016-08-03 20:00:00",75,2016-08-03 16:00:00,"KBHB","Forecast",2016-08-03,16
"607","2016-08-03 21:00:00",74,2016-08-03 17:00:00,"KBHB","Forecast",2016-08-03,17
"608","2016-08-03 22:00:00",72,2016-08-03 18:00:00,"KBHB","Forecast",2016-08-03,18
"609","2016-08-03 23:00:00",70,2016-08-03 19:00:00,"KBHB","Forecast",2016-08-03,19
"610","2016-08-04 00:00:00",67,2016-08-03 20:00:00,"KBHB","Forecast",2016-08-03,20
"611","2016-08-04 01:00:00",65,2016-08-03 21:00:00,"KBHB","Forecast",2016-08-03,21
"612","2016-08-04 02:00:00",64,2016-08-03 22:00:00,"KBHB","Forecast",2016-08-03,22
"613","2016-08-04 03:00:00",63,2016-08-03 23:00:00,"KBHB","Forecast",2016-08-03,23
"614","2016-08-04 04:00:00",62,2016-08-04 00:00:00,"KBHB","Forecast",2016-08-04,0
"615","2016-08-04 05:00:00",62,2016-08-04 01:00:00,"KBHB","Forecast",2016-08-04,1
"616","2016-08-04 06:00:00",61,2016-08-04 02:00:00,"KBHB","Forecast",2016-08-04,2
"617","2016-08-04 07:00:00",61,2016-08-04 03:00:00,"KBHB","Forecast",2016-08-04,3
"618","2016-08-04 08:00:00",61,2016-08-04 04:00:00,"KBHB","Forecast",2016-08-04,4
"619","2016-08-04 09:00:00",61,2016-08-04 05:00:00,"KBHB","Forecast",2016-08-04,5
"620","2016-08-04 10:00:00",61,2016-08-04 06:00:00,"KBHB","Forecast",2016-08-04,6
"621","2016-08-04 11:00:00",63,2016-08-04 07:00:00,"KBHB","Forecast",2016-08-04,7
"622","2016-08-04 12:00:00",66,2016-08-04 08:00:00,"KBHB","Forecast",2016-08-04,8
"623","2016-08-04 13:00:00",68,2016-08-04 09:00:00,"KBHB","Forecast",2016-08-04,9
"624","2016-08-04 14:00:00",70,2016-08-04 10:00:00,"KBHB","Forecast",2016-08-04,10
"625","2016-08-04 15:00:00",72,2016-08-04 11:00:00,"KBHB","Forecast",2016-08-04,11
"626","2016-08-04 16:00:00",73,2016-08-04 12:00:00,"KBHB","Forecast",2016-08-04,12
"627","2016-08-04 17:00:00",74,2016-08-04 13:00:00,"KBHB","Forecast",2016-08-04,13
"628","2016-08-04 18:00:00",75,2016-08-04 14:00:00,"KBHB","Forecast",2016-08-04,14
"629","2016-08-04 19:00:00",74,2016-08-04 15:00:00,"KBHB","Forecast",2016-08-04,15
"630","2016-08-04 20:00:00",74,2016-08-04 16:00:00,"KBHB","Forecast",2016-08-04,16
"631","2016-08-04 21:00:00",74,2016-08-04 17:00:00,"KBHB","Forecast",2016-08-04,17
"632","2016-08-04 22:00:00",71,2016-08-04 18:00:00,"KBHB","Forecast",2016-08-04,18
"633","2016-08-04 23:00:00",70,2016-08-04 19:00:00,"KBHB","Forecast",2016-08-04,19
"634","2016-08-05 00:00:00",68,2016-08-04 20:00:00,"KBHB","Forecast",2016-08-04,20
"635","2016-08-05 01:00:00",66,2016-08-04 21:00:00,"KBHB","Forecast",2016-08-04,21
"636","2016-08-05 02:00:00",65,2016-08-04 22:00:00,"KBHB","Forecast",2016-08-04,22
"637","2016-08-05 03:00:00",65,2016-08-04 23:00:00,"KBHB","Forecast",2016-08-04,23
"638","2016-08-05 04:00:00",64,2016-08-05 00:00:00,"KBHB","Forecast",2016-08-05,0
"639","2016-08-05 05:00:00",64,2016-08-05 01:00:00,"KBHB","Forecast",2016-08-05,1
"640","2016-08-05 06:00:00",64,2016-08-05 02:00:00,"KBHB","Forecast",2016-08-05,2
"641","2016-08-05 07:00:00",64,2016-08-05 03:00:00,"KBHB","Forecast",2016-08-05,3
"642","2016-08-05 08:00:00",64,2016-08-05 04:00:00,"KBHB","Forecast",2016-08-05,4
"643","2016-08-05 09:00:00",64,2016-08-05 05:00:00,"KBHB","Forecast",2016-08-05,5
"644","2016-08-05 10:00:00",64,2016-08-05 06:00:00,"KBHB","Forecast",2016-08-05,6
"645","2016-08-05 11:00:00",66,2016-08-05 07:00:00,"KBHB","Forecast",2016-08-05,7
"646","2016-08-05 12:00:00",69,2016-08-05 08:00:00,"KBHB","Forecast",2016-08-05,8
"647","2016-08-05 13:00:00",70,2016-08-05 09:00:00,"KBHB","Forecast",2016-08-05,9
"648","2016-08-05 14:00:00",72,2016-08-05 10:00:00,"KBHB","Forecast",2016-08-05,10
"649","2016-08-05 15:00:00",74,2016-08-05 11:00:00,"KBHB","Forecast",2016-08-05,11
"650","2016-08-05 16:00:00",75,2016-08-05 12:00:00,"KBHB","Forecast",2016-08-05,12
"651","2016-08-05 17:00:00",74,2016-08-05 13:00:00,"KBHB","Forecast",2016-08-05,13
"652","2016-08-05 18:00:00",75,2016-08-05 14:00:00,"KBHB","Forecast",2016-08-05,14
"653","2016-08-05 19:00:00",75,2016-08-05 15:00:00,"KBHB","Forecast",2016-08-05,15
"654","2016-08-05 20:00:00",74,2016-08-05 16:00:00,"KBHB","Forecast",2016-08-05,16
"655","2016-08-05 21:00:00",74,2016-08-05 17:00:00,"KBHB","Forecast",2016-08-05,17
"656","2016-08-05 22:00:00",72,2016-08-05 18:00:00,"KBHB","Forecast",2016-08-05,18
"657","2016-08-05 23:00:00",71,2016-08-05 19:00:00,"KBHB","Forecast",2016-08-05,19
"658","2016-08-06 00:00:00",69,2016-08-05 20:00:00,"KBHB","Forecast",2016-08-05,20
"659","2016-08-06 01:00:00",67,2016-08-05 21:00:00,"KBHB","Forecast",2016-08-05,21
"660","2016-08-06 02:00:00",67,2016-08-05 22:00:00,"KBHB","Forecast",2016-08-05,22
"661","2016-08-06 03:00:00",66,2016-08-05 23:00:00,"KBHB","Forecast",2016-08-05,23
"662","2016-08-06 04:00:00",66,2016-08-06 00:00:00,"KBHB","Forecast",2016-08-06,0
"663","2016-08-06 05:00:00",66,2016-08-06 01:00:00,"KBHB","Forecast",2016-08-06,1
"664","2016-08-06 06:00:00",66,2016-08-06 02:00:00,"KBHB","Forecast",2016-08-06,2
"665","2016-08-06 07:00:00",66,2016-08-06 03:00:00,"KBHB","Forecast",2016-08-06,3
"666","2016-08-06 08:00:00",66,2016-08-06 04:00:00,"KBHB","Forecast",2016-08-06,4
"667","2016-08-06 09:00:00",65,2016-08-06 05:00:00,"KBHB","Forecast",2016-08-06,5
"668","2016-08-06 10:00:00",65,2016-08-06 06:00:00,"KBHB","Forecast",2016-08-06,6
"669","2016-08-06 11:00:00",67,2016-08-06 07:00:00,"KBHB","Forecast",2016-08-06,7
"670","2016-08-06 12:00:00",68,2016-08-06 08:00:00,"KBHB","Forecast",2016-08-06,8
"671","2016-08-06 13:00:00",70,2016-08-06 09:00:00,"KBHB","Forecast",2016-08-06,9
"672","2016-08-06 14:00:00",72,2016-08-06 10:00:00,"KBHB","Forecast",2016-08-06,10
"673","2016-08-06 15:00:00",75,2016-08-06 11:00:00,"KBHB","Forecast",2016-08-06,11
"674","2016-08-06 16:00:00",75,2016-08-06 12:00:00,"KBHB","Forecast",2016-08-06,12
"675","2016-08-06 17:00:00",76,2016-08-06 13:00:00,"KBHB","Forecast",2016-08-06,13
"676","2016-08-06 18:00:00",76,2016-08-06 14:00:00,"KBHB","Forecast",2016-08-06,14
"677","2016-08-06 19:00:00",76,2016-08-06 15:00:00,"KBHB","Forecast",2016-08-06,15
"678","2016-08-06 20:00:00",75,2016-08-06 16:00:00,"KBHB","Forecast",2016-08-06,16
"679","2016-08-06 21:00:00",75,2016-08-06 17:00:00,"KBHB","Forecast",2016-08-06,17
"680","2016-08-06 22:00:00",73,2016-08-06 18:00:00,"KBHB","Forecast",2016-08-06,18
"681","2016-08-06 23:00:00",72,2016-08-06 19:00:00,"KBHB","Forecast",2016-08-06,19
"682","2016-08-07 00:00:00",70,2016-08-06 20:00:00,"KBHB","Forecast",2016-08-06,20
"683","2016-08-07 01:00:00",68,2016-08-06 21:00:00,"KBHB","Forecast",2016-08-06,21
"684","2016-08-07 02:00:00",67,2016-08-06 22:00:00,"KBHB","Forecast",2016-08-06,22
"685","2016-08-07 03:00:00",66,2016-08-06 23:00:00,"KBHB","Forecast",2016-08-06,23
"686","2016-08-07 04:00:00",66,2016-08-07 00:00:00,"KBHB","Forecast",2016-08-07,0
"687","2016-08-07 05:00:00",65,2016-08-07 01:00:00,"KBHB","Forecast",2016-08-07,1
"688","2016-08-07 06:00:00",65,2016-08-07 02:00:00,"KBHB","Forecast",2016-08-07,2
"689","2016-08-07 07:00:00",65,2016-08-07 03:00:00,"KBHB","Forecast",2016-08-07,3
"690","2016-08-07 08:00:00",64,2016-08-07 04:00:00,"KBHB","Forecast",2016-08-07,4
"691","2016-08-07 09:00:00",64,2016-08-07 05:00:00,"KBHB","Forecast",2016-08-07,5
"692","2016-08-07 10:00:00",64,2016-08-07 06:00:00,"KBHB","Forecast",2016-08-07,6
"693","2016-08-07 11:00:00",66,2016-08-07 07:00:00,"KBHB","Forecast",2016-08-07,7
"694","2016-08-07 12:00:00",68,2016-08-07 08:00:00,"KBHB","Forecast",2016-08-07,8
"695","2016-08-07 13:00:00",70,2016-08-07 09:00:00,"KBHB","Forecast",2016-08-07,9
"696","2016-08-07 14:00:00",72,2016-08-07 10:00:00,"KBHB","Forecast",2016-08-07,10
"697","2016-08-07 15:00:00",74,2016-08-07 11:00:00,"KBHB","Forecast",2016-08-07,11
"698","2016-08-07 16:00:00",76,2016-08-07 12:00:00,"KBHB","Forecast",2016-08-07,12
"699","2016-08-07 17:00:00",76,2016-08-07 13:00:00,"KBHB","Forecast",2016-08-07,13
"700","2016-08-07 18:00:00",77,2016-08-07 14:00:00,"KBHB","Forecast",2016-08-07,14
"701","2016-08-07 19:00:00",77,2016-08-07 15:00:00,"KBHB","Forecast",2016-08-07,15
"702","2016-08-07 20:00:00",76,2016-08-07 16:00:00,"KBHB","Forecast",2016-08-07,16
"703","2016-08-07 21:00:00",75,2016-08-07 17:00:00,"KBHB","Forecast",2016-08-07,17
"704","2016-08-07 22:00:00",74,2016-08-07 18:00:00,"KBHB","Forecast",2016-08-07,18
"705","2016-08-07 23:00:00",72,2016-08-07 19:00:00,"KBHB","Forecast",2016-08-07,19
"706","2016-08-08 00:00:00",69,2016-08-07 20:00:00,"KBHB","Forecast",2016-08-07,20
"707","2016-08-08 01:00:00",68,2016-08-07 21:00:00,"KBHB","Forecast",2016-08-07,21
"708","2016-08-08 02:00:00",66,2016-08-07 22:00:00,"KBHB","Forecast",2016-08-07,22
"709","2016-08-08 03:00:00",65,2016-08-07 23:00:00,"KBHB","Forecast",2016-08-07,23
"710","2016-08-08 04:00:00",65,2016-08-08 00:00:00,"KBHB","Forecast",2016-08-08,0
"711","2016-08-08 05:00:00",64,2016-08-08 01:00:00,"KBHB","Forecast",2016-08-08,1
"712","2016-08-08 06:00:00",64,2016-08-08 02:00:00,"KBHB","Forecast",2016-08-08,2
"713","2016-08-08 07:00:00",63,2016-08-08 03:00:00,"KBHB","Forecast",2016-08-08,3
"714","2016-08-08 08:00:00",62,2016-08-08 04:00:00,"KBHB","Forecast",2016-08-08,4
"715","2016-08-08 09:00:00",62,2016-08-08 05:00:00,"KBHB","Forecast",2016-08-08,5
"716","2016-08-08 10:00:00",62,2016-08-08 06:00:00,"KBHB","Forecast",2016-08-08,6
"717","2016-08-08 11:00:00",63,2016-08-08 07:00:00,"KBHB","Forecast",2016-08-08,7
"718","2016-08-08 12:00:00",66,2016-08-08 08:00:00,"KBHB","Forecast",2016-08-08,8
"719","2016-08-08 13:00:00",68,2016-08-08 09:00:00,"KBHB","Forecast",2016-08-08,9
"720","2016-08-08 14:00:00",70,2016-08-08 10:00:00,"KBHB","Forecast",2016-08-08,10
